Unnamed: 0,sha,message,comment_count,date,total_deletions,total_additions,total,comments,additions,deletions,changes,status,filenames,name,fullname,private,fork,size,watchers_count,language,has_issues,has_downloads,has_wiki,forks_count,open_issues_count,forks,open_issues,watchers,network_count,type,admin,push,pull,label,owner,total_files
784,33a4bac623aab0fa4ea5e980fbb08b3766c40c98,allow to dequeue the first IOBuf in an IOBufQueueSummary: allow to dequeue the first IOBuf in an IOBufQueueTest Plan: throughly tested with some dependent code in proxygenReviewed By: tudorb@fb.comFB internal diff: D732484,0,2013-03-27T21:39:07Z,0,58,58,[],"[12, 7, 39]","[0, 0, 0]","[12, 7, 39]","[u'modified', u'modified', u'modified']","[u'folly/io/IOBufQueue.cpp', u'folly/io/IOBufQueue.h', u'folly/io/test/IOBufQueueTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
785,81af5c4c569265ae4e503e96429d93f3d8f47e65,"Use aligned loads for Range::find_first_ofSummary:Aligned loads are faster on some architectures. Let's refactorqfind_first_of so that it uses aligned loads when possible.Also modify the benchmarks to account for begin/end-of-stringlogic.Test Plan:Tests pass. Updated benchmarks.  Generally seeing a 5-20%speed-up, depending on the situation.Reviewed By: philipp@fb.comFB internal diff: D720369",0,2013-03-19T00:09:28Z,63,93,156,[],"[72, 21]","[62, 1]","[134, 22]","[u'modified', u'modified']","[u'folly/Range.cpp', u'folly/test/RangeFindBenchmark.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
786,97ce9d6deaa6dc27bbbf8f12ca4a460e14a675dd,Start deprecation process for with_env.Closes #251,0,2013-03-28T16:00:27Z,3,18,21,[],"[2, 12, 4]","[0, 3, 0]","[2, 15, 4]","[u'modified', u'modified', u'modified']","[u'NEWS', u'R/with.r', u'man/with_something.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
787,6e67deda71373a3b2a301c867f1c87a1790842fd,Add local option to install,0,2013-03-28T15:55:18Z,3,19,22,[],"[1, 11, 7]","[0, 3, 0]","[1, 14, 7]","[u'modified', u'modified', u'modified']","[u'NEWS', u'R/install.r', u'man/install.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
788,21f6b38819549a5c41fbc6b88fca7d1758612664,Add option to control install args.Closes #267,0,2013-03-28T15:51:28Z,6,13,19,[],"[3, 4, 1, 5]","[0, 3, 0, 3]","[3, 7, 1, 8]","[u'modified', u'modified', u'modified', u'modified']","[u'NEWS', u'R/install.r', u'R/zzz.r', u'man/install.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,4
789,f55d08c8f076ca96a9bab173b2dd898f5b3a5489,use everything from yandex.st instead of including them in html,0,2013-08-06T06:21:21Z,164,6,170,[],[6],[164],[170],[u'modified'],[u'inst/opencpu/apps/index.html'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
790,ced6c8070eb2dbfd844b17285f4dad34353d6a9f,"for some reason, .attr('value') no longer works for textarea; we have to use .val()",0,2013-08-06T06:20:41Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'inst/opencpu/apps/index.html'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
791,12bb24f418ec82a42245f7a85befeac2a806d24b,"FIX: 'resource request errors' close the server.The test ""should handle resource request errors""was not closing the server at the end of the test,interfering with the successive tests.",0,2013-01-17T23:47:41Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'test/webpage-spec.js'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
792,4dec091ac2ce63952867ca219268ab8bd2378de1,"FIX: Check file exist when attempting upload.Both ""page.uploadFile()"" and ""onFilePicker = function() {}"" check file exists before accepting them.If file don't exists, they are ""ignored"".Fixes issue #941: https://code.google.com/p/phantomjs/issues/detail?id=941",0,2013-01-17T23:45:34Z,13,24,37,[],"[17, 7]","[6, 7]","[23, 14]","[u'modified', u'modified']","[u'src/webpage.cpp', u'test/webpage-spec.js']",phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,2
793,df1ffef33a788d14089e7fad2ee6cb84d192504b,"Short-circuit operator== based on size()Summary:We don't do this today, but it looks like std::string does. For longer, similar strings, this is a big win.Before:```lang=text============================================================================./folly/test/FBStringTestBenchmarks.cpp.h       relative  time/iter  iters/s============================================================================BM_equality_string(65536)                                    5.13ms   194.87BM_equality_fbstring(65536)                                 11.34ms    88.18============================================================================```After:```lang=text============================================================================./folly/test/FBStringTestBenchmarks.cpp.h       relative  time/iter  iters/s============================================================================BM_equality_string(65536)                                    5.01ms   199.74BM_equality_fbstring(65536)                                  6.63ms   150.78============================================================================```Test Plan: Benchmark, unit  testsReviewed By: tudorb@fb.comFB internal diff: D737482",0,2013-03-19T00:09:22Z,3,29,32,[],"[1, 10, 18]","[1, 1, 1]","[2, 11, 19]","[u'modified', u'modified', u'modified']","[u'folly/FBString.h', u'folly/test/FBStringBenchmark.cpp', u'folly/test/FBStringTestBenchmarks.cpp.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,3
794,76d60885da567e2ae9e4cc454bb8eefe869f8943,"Fix unsplit("", "")Summary: Otherwise you get errors like `error: array used as initializer ./folly/experimental/StringGen-inl.h: In constructor ‘folly::gen::detail::UnsplitBuffer<Delimiter, OutputBuffer>::UnsplitBuffer(const Delimiter&, OutputBuffer*) [with Delimiter = char [3] ...]`, since literal strings bind as reference to fixed-length character arrays. Providing an explicit overload for `const char*` fixes this.Test Plan: Unit testsReviewed By: tulloch@fb.comFB internal diff: D737117",0,2013-03-19T00:09:10Z,1,22,23,[],"[12, 10]","[0, 1]","[12, 11]","[u'modified', u'modified']","[u'folly/experimental/StringGen.h', u'folly/experimental/test/GenTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
795,1bf1654c689b31ac7b53f499b8f1810548fbda7a,adding is_non_positive traitsSummary:template <typename SomeInt>void foo(SomeInt x) {// yields an error in clang when SomeInt is unsigned and -Werror is usedif(x <= 0) {//...}}Test Plan: added unit testsReviewed By: andrei.alexandrescu@fb.comFB internal diff: D735735,0,2013-03-19T00:09:08Z,3,22,25,[],"[7, 15]","[2, 1]","[9, 16]","[u'modified', u'modified']","[u'folly/Traits.h', u'folly/test/TraitsTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
796,801d6b1d3a889e2523211bbf369290748d0cc761,Tweak style,0,2013-03-28T15:42:32Z,3,3,6,[],[3],[3],[6],[u'modified'],[u'R/zzz.r'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
797,92fa47480af298c107d8782a5893838bdbefb37c,More check env vars. Closes #256,0,2013-03-26T23:40:37Z,9,12,21,[],"[2, 10]","[0, 9]","[2, 19]","[u'modified', u'modified']","[u'NEWS', u'R/check.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
798,15464309074b08c2f1bba1a384c91cc7def21596,there is no makefile now,0,2013-08-06T02:24:48Z,2,0,2,[],"[0, 0]","[1, 1]","[1, 1]","[u'modified', u'modified']","[u'.Rbuildignore', u'.Rinstignore']",knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,2
799,65e57c51ba6ab6d1f810bb51bdea72d34dea647f,increase formatR version,0,2013-08-06T02:20:25Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'DESCRIPTION'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
800,0c19105fbfddf7c5ea3948c6374e16757bcf2253,Add dateInput and dateRangeInputAlso:* add initialize() method for input bindings* cleanups for JShint,0,2013-04-24T17:18:20Z,36,4089,4125,[],"[4, 229, 5, 103, 2, 7, 0, 598, 442, 1177, 2, 14, 14, 15, 14, 16, 13, 14, 14, 16, 15, 13, 16, 13, 14, 16, 15, 13, 16, 16, 14, 14, 14, 15, 14, 14, 15, 14, 14, 14, 15, 14, 14, 15, 14, 15, 14, 14, 13, 230, 376, 3, 88, 106, 5, 5, 66, 68, 5, 5, 5, 5, 1, 5]","[0, 0, 0, 8, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[4, 229, 5, 111, 3, 7, 9, 598, 442, 1177, 2, 14, 14, 15, 14, 16, 13, 14, 14, 16, 15, 13, 16, 13, 14, 16, 15, 13, 16, 16, 14, 14, 14, 15, 14, 14, 15, 14, 14, 14, 15, 14, 14, 15, 14, 15, 14, 14, 13, 230, 386, 3, 88, 106, 6, 6, 66, 68, 6, 6, 6, 6, 2, 6]","[u'modified', u'modified', u'modified', u'modified', u'modified', u'modified', u'removed', u'modified', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'added', u'modified', u'modified', u'added', u'added', u'modified', u'modified', u'added', u'added', u'modified', u'modified', u'modified', u'modified', u'modified', u'modified']","[u'NAMESPACE', u'R/bootstrap.R', u'R/shiny.R', u'R/update-input.R', u'inst/NOTICE', u'inst/tests-js/SpecRunner.html', u'inst/tests-js/spec/SpecHelper.js', u'inst/tests-js/spec/inputBindingSpec.js', u'inst/www/shared/datepicker/css/datepicker.css', u'inst/www/shared/datepicker/js/bootstrap-datepicker.js', u'inst/www/shared/datepicker/js/bootstrap-datepicker.min.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.bg.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.ca.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.cs.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.da.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.de.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.el.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.es.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.fi.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.fr.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.he.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.hr.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.hu.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.id.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.is.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.it.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.ja.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.kr.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.lt.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.lv.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.ms.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.nb.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.nl.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.pl.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.pt-BR.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.pt.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.ro.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.rs-latin.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.rs.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.ru.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.sk.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.sl.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.sv.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.sw.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.th.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.tr.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.uk.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.zh-CN.js', u'inst/www/shared/datepicker/js/locales/bootstrap-datepicker.zh-TW.js', u'inst/www/shared/datepicker/less/datepicker.less', u'inst/www/shared/shiny.js', u'man-roxygen/update-input.R', u'man/dateInput.Rd', u'man/dateRangeInput.Rd', u'man/updateCheckboxGroupInput.Rd', u'man/updateCheckboxInput.Rd', u'man/updateDateInput.Rd', u'man/updateDateRangeInput.Rd', u'man/updateNumericInput.Rd', u'man/updateRadioButtons.Rd', u'man/updateSelectInput.Rd', u'man/updateSliderInput.Rd', u'man/updateTabsetPanel.Rd', u'man/updateTextInput.Rd']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,64
801,a7a3928af9e787be384967688805514f8887c039,"Fix compilation on Windows.We need to include QtCore/qt_windows.h on Windows since Q_PID mapped to_PROCESS_INFORMATION, but _PROCESS_INFORMATION not defined.Issue:http://code.google.com/p/phantomjs/issues/detail?id=219",0,2013-01-16T16:00:52Z,0,4,4,[],[4],[0],[4],[u'modified'],[u'src/childprocess.h'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
802,1a487d2bbf324daa6e119e32f07554837ed2bd2d,Added myself to the copyright list,0,2013-01-16T16:00:51Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'src/config.cpp'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
803,e4f530f84abb296327f2e8d986a38fce660dcd71,"Make hash_combine accept a configurable hash functionSummary:std::hash is not awesome and not configurable.  Typical cases you might want to customize are:string: I happen to know that fnv isn't super awesome, for example, and that's what folly uses for std::hash fbstring.pointers: you may want to hash the contents of the pointer instead of the address for certain types.This is a very simple diff that lets you do that.  It provides StdHasher that passes through to std::hash and uses that for hash_combine, so this should be 100% backward compatible.Test Plan: test_hash.  I will add another test for using a hasher besides StdHasher shortly.Reviewed By: delong.j@fb.comFB internal diff: D733899",0,2013-03-19T00:09:06Z,13,75,88,[],"[32, 43]","[12, 1]","[44, 44]","[u'modified', u'modified']","[u'folly/Hash.h', u'folly/test/HashTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
804,9fb46d14d4fbfb7e1506e925b19498aa4cbf6f2a,"Fixing namespace for GeneratorBuilder, more moves for ParamsSummary:GENERATOR was broken if you didn't `using namespace folly::gen`, andwe're still copying quite a few functors where we could move them.Test Plan: Unit testsReviewed By: chaoyc@fb.comFB internal diff: D731253",0,2013-03-19T00:09:03Z,52,82,134,[],"[60, 22]","[33, 19]","[93, 41]","[u'modified', u'modified']","[u'folly/experimental/Gen-inl.h', u'folly/experimental/Gen.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
805,f59f40c69b330939bb5dd78920ac362f7c39fd4b,Load code in a way that provides useful error messages.Fixes #269,0,2013-03-26T23:21:52Z,9,60,69,[],"[46, 7, 7]","[9, 0, 0]","[55, 7, 7]","[u'modified', u'added', u'added']","[u'R/load-code.r', u'inst/tests/testError/DESCRIPTION', u'inst/tests/testError/R/error.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
806,a5103219629d25fb32fa838abc441033c59c04e2,Use no-multiarch in tests,0,2013-03-26T23:17:55Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'inst/tests/test-dll.r'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
807,f7638ae588b5b25651f1298bb732346589b25455,moved parse_only() to formatR,0,2013-08-03T07:33:11Z,4,2,6,[],[2],[4],[6],[u'modified'],[u'R/utils.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
808,4145d832485535ce45aa7f535650e76e6e44518b,Merge remote-tracking branch 'jcheng5/session-close-callbacks'Conflicts:	R/shiny.R,0,2013-04-23T22:40:38Z,1,54,55,[],"[17, 37]","[1, 0]","[18, 37]","[u'modified', u'modified']","[u'R/shiny.R', u'R/utils.R']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
809,360dc3a30c93a4296085e1b822af181951d047be,Corrected default value for disk-cache helpFixes http://code.google.com/p/phantomjs/issues/detail?id=908,0,2013-01-16T16:00:51Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'src/config.cpp'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
810,34ed1169f3ed90495b0fc182669642abb99f5685,Record more changes for the upcoming 1.9.http://code.google.com/p/phantomjs/issues/detail?id=939,0,2013-01-10T04:35:00Z,0,2,2,[],[2],[0],[2],[u'modified'],[u'ChangeLog'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
811,fd20c97c69af72155fc5d611630b4799eeda6db8,"Add explicit assignment operator definitions to OptionalSummary:See new test.  Under GCC 4.6 (which is what the folly tests build with) the old code works fine but under 4.7 building fails with:folly/test/OptionalTest.cpp: In member function ‘virtual void Optional_AssignmentContained_Test::TestBody()’:folly/test/OptionalTest.cpp:122:14: error: use of deleted function ‘ContainsOptional& ContainsOptional::operator=(const ContainsOptional&)’folly/test/OptionalTest.cpp:106:21: note: ‘ContainsOptional& ContainsOptional::operator=(const ContainsOptional&)’ is implicitly deleted because the default definition would be ill-formed:folly/test/OptionalTest.cpp:106:21: error: use of deleted function ‘folly::Optional<int>& folly::Optional<int>::operator=(const folly::Optional<int>&)’In file included from folly/test/OptionalTest.cpp:17:0:./folly/Optional.h:84:7: note: ‘folly::Optional<int>& folly::Optional<int>::operator=(const folly::Optional<int>&)’ is implicitly declared as deleted because ‘folly::Optional<int>’ declares a move constructor or move assignment operatorfolly/test/OptionalTest.cpp:129:30: error: use of deleted function ‘ContainsOptional& ContainsOptional::operator=(ContainsOptional&&)’folly/test/OptionalTest.cpp:108:21: note: ‘ContainsOptional& ContainsOptional::operator=(ContainsOptional&&)’ is implicitly deleted because the default definition would be ill-formed:folly/test/OptionalTest.cpp:108:21: error: non-static data member ‘ContainsOptional::opt_’ does not have a move assignment operator or trivial copy assignment operatorfolly/test/OptionalTest.cpp:137:14: error: use of deleted function ‘ContainsOptional& ContainsOptional::operator=(const ContainsOptional&)’Test Plan:(1) fbconfig folly/test && fbmake dbg && _build/dbg/folly/test/optional_test(2) Remove folly/PLATFORM to build with gcc 4.7, then repeat (1).  Without the code fix, the new test fails to build.  With the fix, the test builds and runs fine.Reviewed By: tjackson@fb.comFB internal diff: D732402",0,2013-03-19T00:08:36Z,0,54,54,[],"[10, 44]","[0, 0]","[10, 44]","[u'modified', u'modified']","[u'folly/Optional.h', u'folly/test/OptionalTest.cpp']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
812,309f4fecfff7c6385ce196e4bc3c1295e92fc248,Better release email.Closes #252,0,2013-03-26T20:53:25Z,4,18,22,[],"[2, 16]","[0, 4]","[2, 20]","[u'modified', u'modified']","[u'NEWS', u'R/release.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
813,2417961490bc95bc46310b928cf8a525cc230afa,Add LinkingTo to revdep defaults.Fixes #237,0,2013-03-26T19:57:05Z,3,5,8,[],"[2, 2, 1]","[0, 2, 1]","[2, 4, 2]","[u'modified', u'modified', u'modified']","[u'NEWS', u'R/dependencies.r', u'man/revdep.Rd']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,3
814,78a2470c7e4685c6b5b6a8bc8ee2616ae3ac2b5c,"due to the change in formatR: when wrap comments, the prefix ## is not considered, so the comment lines can be wider now",0,2013-08-03T07:32:46Z,2,2,4,[],[2],[2],[4],[u'modified'],[u'man/knit_child.Rd'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
815,07683d312cf1241235379c3d21eda520663b8a8c,call Rcpp using an equivalent approach without declaring it in Suggeststravis ci can be slightly faster as well,0,2013-07-31T09:20:52Z,4,3,7,[],"[1, 1, 1]","[1, 2, 1]","[2, 3, 2]","[u'modified', u'modified', u'modified']","[u'.travis.yml', u'DESCRIPTION', u'R/engine.R']",knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,3
816,6490705e2a0d3fb1662a8d8be6216e221df02107,Clarification of tagList help,0,2013-04-23T17:06:22Z,0,13,13,[],[13],[0],[13],[u'modified'],[u'man/tag.Rd'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
817,10d2432df553a7edc5697c4f97a5033748d3c128,Merge pull request #148 from wch/sendmessageAdd support for sending arbitrary messages to client,0,2013-04-22T23:40:01Z,66,163,229,[],"[9, 154]","[3, 63]","[12, 217]","[u'modified', u'modified']","[u'R/shiny.R', u'inst/www/shared/shiny.js']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
818,d58eae54d71c2559d70d094987a0f89a65dda721,Ensure we describe onNavigationRequested behavior properly.http://code.google.com/p/phantomjs/issues/detail?id=562,0,2013-01-10T04:26:55Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'src/webpage.cpp'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
819,aaca7774c9d43243bc0f7c9a2a2ae38ae2b8f251,Vagrant setup: Don't clone PhantomJS into Git build directory.http://code.google.com/p/phantomjs/issues/detail?id=963,0,2013-01-09T09:03:27Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'deploy/provision-vm.sh'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
820,d006f324c88d45bb7f01d5fefea2ee2e52c09e2c,"folly (easy): Disable GCC-specific warning disabling hacks in clangSummary:When compiling folly with clang, the compiler warns about ouruse of GCC-specific pragmas to silence incorrect compiler warnings:folly/Optional.h:79:33: warning: unknown warning group '-Wpragmas', ignored [-Wunknown-pragmas]folly/Optional.h:80:33: warning: unknown warning group '-Wmaybe-uninitialized', ignored [-Wunknown-pragmas]Thankfully, those incorrect compiler warnings are not emitted byclang, so we can just disable the pragmas in clang.Test Plan:Built folly in gcc and ran it through clang. Warning aboveis gone.Reviewed By: andrei.alexandrescu@fb.comFB internal diff: D733323",0,2013-03-19T00:08:32Z,1,7,8,[],"[4, 3]","[0, 1]","[4, 4]","[u'modified', u'modified']","[u'folly/FBString.h', u'folly/Optional.h']",folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,2
821,30313905400f94a57c6bf502ce6a1ed0d8888440,Add CHECK for out-of-range minRequestsTest Plan: async_io_testReviewed By: philipp@fb.comFB internal diff: D730100,0,2013-03-19T00:08:25Z,0,1,1,[],[1],[0],[1],[u'modified'],[u'folly/experimental/io/AsyncIO.cpp'],folly,facebook/folly,False,False,292,2861,C++,True,True,True,525,5,525,5,2861,525,Organization,False,False,True,bug,facebook,1
822,6d93b05f7bf8c5c4576b3837ab57fff846792e9a,Fix broken rtools regexp.Closes #262,0,2013-02-22T15:07:33Z,1,3,4,[],"[2, 1]","[0, 1]","[2, 2]","[u'modified', u'modified']","[u'NEWS', u'R/rtools.r']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
823,78501d0614c2967ae579023446b1a4871e4b9d61,Tweak win builder messages,0,2013-02-22T15:06:53Z,1,3,4,[],[3],[1],[4],[u'modified'],[u'R/build.r'],devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,1
824,7144fa9940d1cc97f2ebfdf04b64689c20c86a54,Version bump,0,2013-02-08T21:08:21Z,2,2,4,[],"[1, 1]","[1, 1]","[2, 2]","[u'modified', u'modified']","[u'DESCRIPTION', u'NEWS']",devtools,hadley/devtools,False,False,17332,677,R,True,True,True,128,26,128,26,677,128,User,False,False,True,,,2
825,487b981ce31e3f6297b3854ab9dde83fa6d04ed4,no need to load the package explicitly before getFromNamespace(),0,2013-07-31T09:18:36Z,1,0,1,[],[0],[1],[1],[u'modified'],[u'R/plot.R'],knitr,yihui/knitr,False,False,6720,453,R,True,True,True,149,22,149,22,453,149,User,False,False,True,TODO,yihui,1
826,815db726711dad11b24776a8fd1ea60fc9115fa6,Add callback for session end,0,2013-04-22T23:29:40Z,1,54,55,[],"[17, 37]","[1, 0]","[18, 37]","[u'modified', u'modified']","[u'R/shiny.R', u'R/utils.R']",shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,2
827,6d0ba61c54fecc077909cdb66b5acb37bfe40da5,Add priority to outputOption,0,2013-04-19T22:48:56Z,1,8,9,[],[8],[1],[9],[u'modified'],[u'R/shiny.R'],shiny,rstudio/shiny,False,False,4778,363,JavaScript,True,True,True,79,71,79,71,363,79,Organization,False,False,True,bug,rstudio,1
828,26e51f4b8a523529a5f89be680bd8215316d3804,"-ldl is needed only on Linux, not on all Unices.In particular on FreeBSD there is no -ldl as the respectivefunctionality is in -lc.http://code.google.com/p/phantomjs/issues/detail?id=597",0,2013-01-09T08:07:36Z,1,1,2,[],[1],[1],[2],[u'modified'],[u'src/mongoose/mongoose.pri'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
829,c3c17a53647395465f411eff8da78b8d7eae97d9,Use hw.ncpu sysctl on FreeBSD to determine processor count.Patch by Mike Meyer.http://code.google.com/p/phantomjs/issues/detail?id=597,0,2013-01-09T08:07:14Z,4,7,11,[],[7],[4],[11],[u'modified'],[u'build.sh'],phantomjs,ariya/phantomjs,False,False,78365,7723,C++,True,True,True,1113,752,1113,752,7723,1113,User,False,False,True,Type-Defect,ariya,1
